date;USDT_BTC;USDT_DASH;USDT_ETC;USDT_ETH;USDT_LTC;USDT_NXT;USDT_REP;USDT_STR;USDT_XMR;USDT_XRP;USDT_ZEC
2017-04-24 12:00:00;1336,02;76,25061147;4,28;53,551;15,97914942;0,023316;13,1249754;0,00425;21,55;0,0339;73,38167497
2017-04-24 14:00:00;1337,86590606;76,77315764;4,16;53,50811001;15,95;0,02359999;13,08172049;0,00407;21,58129157;0,033699;74,00000053
2017-04-24 16:00:00;1334,04038867;76,59022447;4,25222214;53,68;16,14552601;0,02334024;12,75;0,004153;21,5;0,03388009;74,11
2017-04-24 18:00:00;1340,30000019;76,91173822;4,23999887;53,59794;15,97040821;0,0241321;13,35347555;0,00424202;21,3189;0,03366529;73,4892
2017-04-24 20:00:00;1351,00000202;77,55555555;4,19999762;53,51000101;16,21999768;0,02369391;16,1808181;0,00422514;21,5;0,03396117;73,51000003
2017-04-24 22:00:00;1347,71379501;77,33657551;4,21999998;53,50336351;16,03;0,02416853;15,16;0,00415764;21,44584853;0,03361115;73,73289162
2017-04-25 00:00:00;1346,86288997;77,89000042;4,307;53,47218783;16,20100001;0,02413336;14,81642486;0,00417978;21,13068661;0,03375732;73,85
2017-04-25 02:00:00;1346,12;77,542;4,37000001;53,75;16,01;0,02420117;14,93300772;0,0041223;21,25000003;0,03369;73,90001
2017-04-25 04:00:00;1347,82285539;77,781152;4,29393638;53,31007999;16,03;0,02408041;15,5;0,00403686;21,38499999;0,0356;73,90001
2017-04-25 06:00:00;1347,22360001;78,38972798;4,278;53,33634;16,01;0,02445789;15,38999891;0,00411759;21,44100011;0,03532;73,77829101
2017-04-25 08:00:00;1355,0;78,49999998;4,289;53,7;15,9;0,02499998;14,99745003;0,0041134;21,4;0,0358;73,79
2017-04-25 10:00:00;1354,99999999;78,028094;4,39999998;53,869999;15,88999885;0,02519985;14,9439412;0,00414;21,46177055;0,0356007;74,00020001
2017-04-25 12:00:00;1364,75999998;78,28957842;4,2810005;53,50008;15,58;0,02558868;14,88;0,00411837;21,50108327;0,0359993;74,84999997
2017-04-25 14:00:00;1360,68437692;78,799999;4,32;53,76193132;15,837013;0,02694981;14,66;0,00411981;21,53406138;0,035812;74,45375425
2017-04-25 16:00:00;1360,0;78,60806014;4,33999998;53,70000001;15,82;0,0264201;14,6876;0,00413497;21,55832385;0,03530021;74,30000003
2017-04-25 18:00:00;1372,6769933;78,72629014;4,22;53,86707011;15,79;0,02562532;14,73999785;0,00407193;21,3689946;0,0352;74,69220881
2017-04-25 20:00:00;1372,83230001;77,9523087;4,18;53,70000001;15,78399977;0,02646393;14,575635;0,00410557;21,3000652;0,0349;74,40093333
2017-04-25 22:00:00;1374,37561618;78,4;4,166;53,70000024;16,2;0,02701;14,35000024;0,00407603;21,22;0,03530001;74,47683604
2017-04-26 00:00:00;1372,98;77,55000002;4,22874998;53,74999201;16,65886935;0,02627159;14,55999997;0,0041066;21,32405622;0,03503707;74,85455724
2017-04-26 02:00:00;1365,42020597;78,06000001;4,25;54,03251044;16,34108416;0,02544284;14,35911754;0,0041275;21,060001;0,03554966;74,50006294
2017-04-26 04:00:00;1370,49999999;77,72;4,2624093;53,80000001;16,37308329;0,0260808;14,57917118;0,00412539;21,1;0,0358252;75,93659197
2017-04-26 06:00:00;1368,0;77,46200001;4,2446789;53,7;16,499999;0,02688;14,49054416;0,00413076;21,1188525;0,03529478;76,183279
2017-04-26 08:00:00;1376,70735007;77,32026184;4,29;54,20211977;16,45923232;0,02855003;14,59568161;0,00429;21,13838708;0,03513046;80,3999991
2017-04-26 10:00:00;1377,74171209;77,50753042;4,1999999;54,96487883;17,05;0,02857034;14,46419243;0,00430313;21,12;0,03529876;79,0
2017-04-26 12:00:00;1386,5;78,0;4,28;56,0;16,96499;0,03149869;14,51009814;0,00429064;21,18999999;0,0357164;77,68837049
2017-04-26 14:00:00;1395,00000009;76,80000002;4,64999899;57,19999999;16,75;0,03048713;14,45000313;0,00429662;21,050795;0,03530013;78,2
2017-04-26 16:00:00;1407,99999956;77,7653175;4,88099997;56,92010101;16,99999998;0,0292;14,44100028;0,00424803;21,39999948;0,0352;79,0
2017-04-26 18:00:00;1410,97611545;77,64923645;4,79600024;57,100001;16,62999999;0,03070997;14,19465989;0,00412199;21,33000001;0,03574703;79,56999977
2017-04-26 20:00:00;1401,71993644;78,1;4,80894174;58,12014001;16,39999972;0,02929568;14,16770654;0,00414643;21,33188809;0,03609977;78,8078804
2017-04-26 22:00:00;1398,8921385;78,04895679;4,88000001;57,79439022;16,28999907;0,02999999;14,13864978;0,00416963;21,15;0,03637527;78,21
2017-04-27 00:00:00;1398,62832429;78,46999913;4,96913323;57,35717983;16,2330002;0,0302793;13,86350966;0,00418472;21,21585077;0,03582299;78,68851
2017-04-27 02:00:00;1403,81165111;77,809;5,06;57,00000004;16,289;0,02941175;14,25878645;0,00424315;21,16;0,03537664;77,8636726
2017-04-27 04:00:00;1405,49999964;77,70290106;5,11474994;57,29100254;16,17829748;0,03;14,5;0,00424082;21,17704823;0,03552379;79,05183363
2017-04-27 06:00:00;1414,99998998;77,87313887;5,54;58,21243328;16,23829748;0,03120722;14,60000011;0,00426249;21,1242033;0,03541244;80,2
2017-04-27 08:00:00;1414,44412969;77,87313889;5,45000016;59,99999999;15,99;0,03061306;14,59480525;0,00425998;21,07;0,03564999;79,0
2017-04-27 10:00:00;1407,24608625;77,84554969;5,33000187;62,16;16,35;0,02956142;14,52327525;0,00423688;21,22228939;0,03541657;79,10175019
2017-04-27 12:00:00;1411,68011633;79,2630995;5,5699889;63,4;15,85;0,02983391;14,51887283;0,004252;21,46;0,03513173;80,89954152
2017-04-27 14:00:00;1423,96999996;84,58308643;5,35;64,84288016;15,07499949;0,0285;14,50594374;0,00415271;22,930476;0,03554999;81,40100001
2017-04-27 16:00:00;1436,34991898;84,49999999;5,35526924;64,06248238;15,31263194;0,0289824;14,4443458;0,00415164;23,29910002;0,03608956;84,200001
2017-04-27 18:00:00;1434,50000004;87,7615621;5,2513173;64,69993;15,53000007;0,0289139;14,40944234;0,00419819;23,01889394;0,03631896;84,39999783
2017-04-27 20:00:00;1430,31638126;87,40999524;5,3976;64,33986;15,65;0,02930001;14,7;0,004184;22,80889999;0,03621009;84,15308288
2017-04-27 22:00:00;1439,0;86,21681599;5,3;66,74873998;15,58047451;0,02950259;15,0666;0,00420763;23,58500027;0,03700001;84,42
2017-04-28 00:00:00;1439,38101398;85,50737277;5,400001;67,98636846;15,99990003;0,02946754;15,07856599;0,0043199;23,1;0,03810003;83,72000222
2017-04-28 02:00:00;1423,21615922;84,97349643;5,40361125;69,999;15,799979;0,0286;14,37817898;0,00427125;23,13000168;0,03876731;85,35878004
2017-04-28 04:00:00;1435,25903401;86,49999999;5,34000001;69,500007;15,69808;0,02886919;14,22226859;0,00441991;22,94250076;0,04300001;84,43457651
2017-04-28 06:00:00;1430,75000011;84,13999263;5,26;71,18306629;15,56509066;0,02844;14,73997777;0,004445;23,00872396;0,04259209;84,6419
2017-04-28 08:00:00;1427,94736017;85,5994998;5,248;72,47958;15,53287459;0,0286476;14,92350252;0,00448522;23,49999971;0,04179996;88,90000005
2017-04-28 10:00:00;1424,39819137;86,49999869;5,21985154;70,20197766;15,72;0,02981981;14,924;0,00454597;24,03;0,04202773;88,2
2017-04-28 12:00:00;1383,999996;83,88;4,959504;67,62217963;15,30445436;0,02961342;14,82849248;0,0043481;23,0;0,04232996;86,06999998
2017-04-28 14:00:00;1387,0;84,00426209;5,10000023;68,20000011;15,51930372;0,02970001;15,40000053;0,00459811;23,22564363;0,04395427;86,09817012
2017-04-28 16:00:00;1396,12496352;83,17000001;5,05010001;68,8;15,6;0,03009032;15,78000002;0,00485;23,37860027;0,04842724;86,56934584
2017-04-28 18:00:00;1390,0;83,99883984;5,16001;70,636;15,6101;0,030154;15,88404828;0,00476903;23,623;0,04584222;88,90494489
2017-04-28 20:00:00;1383,95716293;85,4;5,19;71,38415346;15,61;0,0302999;16,28034188;0,004804;23,34757038;0,04490001;89,00890011
2017-04-28 22:00:00;1388,47920198;86,28;5,205521;74,47728194;15,57798824;0,03005419;15,99514866;0,00473128;23,76000001;0,04589988;90,2546279
2017-04-29 00:00:00;1413,29999997;86,61566162;5,20000001;75,85;15,47564221;0,03005387;15,52676444;0,00482019;23,85528993;0,04783102;89,98879247
2017-04-29 02:00:00;1413,14331814;86,21481005;5,19949905;75,15;15,399;0,03039999;15,3119329;0,00476954;23,74999999;0,05215583;91,22100003
2017-04-29 04:00:00;1415,26169921;87,444;5,23607603;74,36;15,95155443;0,03089501;15,98224998;0,00487995;23,73652594;0,05250002;94,8
2017-04-29 06:00:00;1423,77870395;89,39999999;5,29555;74,05201001;15,812;0,03155;16,16482561;0,00522837;24,10958;0,0586;95,99367942
2017-04-29 08:00:00;1415,23938078;94,72682607;5,29273722;73,22633;15,73878096;0,03178225;15,61269639;0,00515861;23,73912552;0,05443401;94,52945677
2017-04-29 10:00:00;1418,09892147;100,41582817;5,248;71,73533614;16,02;0,03097769;16,042228;0,00524;24,78226992;0,05590001;94,5
2017-04-29 12:00:00;1410,9999997;103,7611028;5,24468561;73,31369306;16,257;0,0316687;16,35529976;0,00514675;24,72890585;0,05482;95,43344218
2017-04-29 14:00:00;1411,76826028;100,09762873;5,49856749;73,81249806;16,46;0,03175704;16,12651049;0,00535;24,3945974;0,0553;94,9743611
2017-04-29 16:00:00;1415,0;100,29999739;5,74100131;75,10104999;16,47;0,03100134;16,54999983;0,00551233;24,4;0,05475642;96,99999999
2017-04-29 18:00:00;1420,00000003;101,51000041;5,80099999;75,83217;16,48960085;0,03172936;17,78790099;0,0054;24,359;0,05680635;104,28000026
2017-04-29 20:00:00;1430,5870812;103,72128382;5,62830551;74,85993;16,5;0,03169449;17,50000001;0,00530859;24,48899999;0,05904478;101,70000002
2017-04-29 22:00:00;1430,29999995;104,53086257;5,76299841;75,782053;16,51356396;0,03229996;17,8;0,00536611;24,79;0,059999;102,23114855
2017-04-30 00:00:00;1424,63835515;101,99999999;5,86000012;73,50000001;16,92256397;0,0320918;18,189;0,00540086;24,58852695;0,05699997;102,77798351
2017-04-30 02:00:00;1422,04914903;101,54497765;5,79809392;73,88016265;17,05000001;0,03255002;18,2;0,00555;25,49999961;0,05726209;104,82097706
2017-04-30 04:00:00;1425,54467413;102,56580014;5,82832001;74,92056;17,40375579;0,03268939;18,34999963;0,00551367;26,0453321;0,057;107,49999998
2017-04-30 06:00:00;1426,0;102,50061682;5,86999999;74,61438996;17,21154404;0,03257958;18,18000001;0,00570003;26,12724248;0,05622676;105,319188
2017-04-30 08:00:00;1424,5332362;104,54999999;5,94499971;75,24631274;17,10000071;0,032549;17,69093501;0,00560001;25,97018906;0,05609904;102,28742263
2017-04-30 10:00:00;1411,02219986;101,67454;6,18999999;74,6;17,14999997;0,03211328;17,66423553;0,00562846;25,35;0,05367884;100,0
2017-04-30 12:00:00;1418,43064191;102,44999999;6,27999999;75,54950999;17,07999952;0,03289;17,5087784;0,00552444;25,9;0,0546066;97,7745
2017-04-30 14:00:00;1422,99999999;103,32072703;6,71;76,87999998;16,92;0,03337395;18,19;0,00551;25,71972547;0,0567;101,302
2017-04-30 16:00:00;1425,07033016;101,68927544;6,72218363;76,6262;16,94044389;0,033;18,26121335;0,00555834;25,9025319;0,05608996;101,70200001
2017-04-30 18:00:00;1415,20694746;100,84999999;6,68618835;78,79992999;16,94151979;0,03399981;17,65610601;0,00521766;25,79118658;0,055;100,90000001
2017-04-30 20:00:00;1416,27184797;98,82171716;6,79877;81,8;16,82997834;0,03370741;17,87940458;0,00517363;25,55000001;0,05519998;102,83000001
2017-04-30 22:00:00;1435,99999999;96,97173075;6,82249588;81,96992999;16,79;0,03304596;17,9598754;0,00524;25,11584309;0,0555526;99,61634682
2017-05-01 00:00:00;1435,08977389;98,39999971;6,77233183;83,60000013;16,83;0,03408384;18,10323219;0,00508426;25,25131454;0,055;99,54108021
2017-05-01 02:00:00;1438,48763866;97,79496444;6,89;84,889;16,82930173;0,03342062;18,52025519;0,00536056;25,02529093;0,05614761;101,38257083
2017-05-01 04:00:00;1462,31136808;98,54561015;6,95000012;86,08400001;16,9146997;0,03308772;18,59999998;0,00571728;24,85345494;0,0575;103,5252847
2017-05-01 06:00:00;1464,78472151;100,25;7,0649994;85,99986;17,145;0,03299584;18,73795899;0,00561706;25,37447838;0,06168781;104,2990111
2017-05-01 08:00:00;1461,396;103,49999999;7,2;85,96054139;17,60179055;0,03356364;18,82279281;0,00574213;25,58999255;0,06070038;103,87079284
2017-05-01 10:00:00;1450,124;101,37896667;7,403;85,79936999;17,38999997;0,03315353;18,14000002;0,00580166;25,49896458;0,05909881;106,88119996
2017-05-01 12:00:00;1458,85206037;100,85112617;7,82;84,50203003;17,45999986;0,03359974;18,14006692;0,00588471;25,17317353;0,06067562;109,5
2017-05-01 14:00:00;1472,55;100,78941547;7,68;86,7;17,29999977;0,0337;20,01;0,0060266;25,28663127;0,06067535;111,7777777
2017-05-01 16:00:00;1500,99999994;97,00000183;7,00606706;81,09585;17,12449116;0,0305;19,11;0,005555;24,75;0,05776293;101,00000041
2017-05-01 18:00:00;1519,0;94,99999815;6,83999927;80,90000002;16,81358616;0,03066375;17,20000001;0,00528507;24,99999875;0,05700001;95,9
2017-05-01 20:00:00;1535,68531662;94,91791484;7,2372071;81,24211163;16,70064964;0,0312;17,77865158;0,00550322;24,57005428;0,05663996;96,35944601
2017-05-01 22:00:00;1540,14449521;93,00000051;6,89330987;79,60056002;16,7648558;0,02966;17,18;0,00539958;24,1;0,05689334;95,1
2017-05-02 00:00:00;1529,99999999;94,72650924;7,27;81,49533636;17,16396081;0,0314332;17,33403309;0,00550656;24,62585944;0,0594;96,66000001
2017-05-02 02:00:00;1536,81880813;96,82979359;7,47998866;83,40678008;17,10002;0,03190002;18,95132349;0,00561139;24,80000001;0,05885244;102,0
2017-05-02 04:00:00;1538,45425315;95,42058318;7,40649849;84,6;17,02999999;0,03128299;18,5;0,00567922;25,00898146;0,05932401;102,0
2017-05-02 06:00:00;1557,99999953;94,47509;7,28;83,52265541;16,98000241;0,02901502;17,85000157;0,00531001;24,6979283;0,05863458;101,10000002
2017-05-02 08:00:00;1548,9999981;96,43227517;7,25000001;84,11999996;17,2110001;0,0303643;17,99999999;0,0053489;24,50680763;0,05821242;98,78134009
2017-05-02 10:00:00;1561,99999999;94,29403092;6,89699981;81,16136762;16,81000027;0,02959996;17,60000656;0,00524;24,34737686;0,05660229;95,34874094
2017-05-02 12:00:00;1587,21603531;92,38722409;6,88001003;80,78400017;16,895;0,0285;16,81434084;0,00488531;24,4500125;0,05646339;96,0
2017-05-02 14:00:00;1575,0;91,9999999;6,979999;83,25286999;16,98999942;0,02928334;17,56346903;0,00514078;24,54999953;0,05777212;101,4
2017-05-02 16:00:00;1559,18845514;92,49999947;6,932;83,19894999;17,1799845;0,02924974;18,00000001;0,00515649;24,79856134;0,05685438;101,0
2017-05-02 18:00:00;1566,51;94,19999987;7,08264692;83,32352;17,08452963;0,0307;18,38636937;0,00520801;24,80075368;0,059264;99,89698328
2017-05-02 20:00:00;1543,3713232;93,74999813;7,17999979;83,271;17,18601959;0,03;17,73599954;0,00535161;24,39714722;0,058441;99,25
2017-05-02 22:00:00;1533,60646415;91,79100004;7,17899898;83,49110999;17,1914314;0,03078827;17,47173493;0,00530157;24,64480333;0,05802597;98,67680151
2017-05-03 00:00:00;1562,14433334;92,62208348;7,0125467;82,34990999;17,1995809;0,02940459;17,40356783;0,0052365;24,75887787;0,0579999;99,22310455
2017-05-03 02:00:00;1589,99999985;91,81581062;6,96499818;82,57745366;17,22;0,02975689;17,23799999;0,00513755;24,71031731;0,05751003;97,23880301
2017-05-03 04:00:00;1572,88999999;91,96257967;6,91139577;82,514462;17,43;0,02908921;17,23782;0,00508061;24,72099553;0,05780182;97,12121199
2017-05-03 06:00:00;1558,3;91,47098759;6,92;82,70828365;17,7798;0,02952879;17,78830255;0,00508268;24,71478314;0,0583749;98,28545577
2017-05-03 08:00:00;1554,00000001;95,4021262;6,99095412;82,01;19,4;0,02973479;17,85718307;0,0051887;25,04144036;0,05816942;96,51149425
2017-05-03 10:00:00;1575,73752643;93,80000006;7,0023553;83,12;18,62643874;0,02930007;17,85999998;0,00524448;25,1899999;0,05890669;97,9999
2017-05-03 12:00:00;1565,00000001;94,07798156;7,15;82,593207;18,97255198;0,02990089;17,53130459;0,00517781;25,16318937;0,05930395;98,64714285
2017-05-03 14:00:00;1558,97795242;94,030175;7,01;83,39908999;19,98999999;0,03047545;17,66199847;0,00535;25,47;0,06015;100,5
2017-05-03 16:00:00;1574,59798989;96,59999862;7,198;85,58999999;19,7784479;0,03054377;17,82590021;0,005498;25,58194704;0,06097846;97,99999909
2017-05-03 18:00:00;1600,0;95,33;6,97899984;84,20514042;22,49012746;0,02997;17,91116166;0,0055;26,33000075;0,06040099;96,2
2017-05-03 20:00:00;1616,00000032;96,19000047;7,035;84,64886098;23,12993946;0,0293838;18,14507713;0,00549368;27,0;0,06182812;97,2402339
2017-05-03 22:00:00;1609,99999999;96,61973419;7,14000013;85,9997;22,69999998;0,02999999;17,7144359;0,00542;27,37985001;0,06491481;98,268
2017-05-04 00:00:00;1615,62;97,52813562;7,17412629;85,8;22,9969104;0,0304899;17,93729966;0,0056;27,16486218;0,06617135;98,61692338
2017-05-04 02:00:00;1623,80980912;98,88565217;7,206536;85,2;23,76;0,03058212;18,30690476;0,00559896;27,12;0,06585003;98,16000001
2017-05-04 04:00:00;1611,99;98,27099303;7,23618313;85,77552005;23,5001;0,0308;18,22182347;0,00570433;27,13438547;0,06796997;100,1
2017-05-04 06:00:00;1599,97004997;99,0;7,45720449;88,4;22,83605243;0,030835;18,02000001;0,0057769;27,3565627;0,068;98,90000002
2017-05-04 08:00:00;1606,94585161;99,1;7,40000004;90,26440998;22,56;0,03076421;18,1;0,00599001;27,24999998;0,0695;101,804137
2017-05-04 10:00:00;1625,0;98,46;7,42001117;90,5;23,39671238;0,03100007;18,27395287;0,00625908;27,2002;0,07257165;102,50000165
2017-05-04 12:00:00;1623,61109307;100,32871657;7,61100002;91,5;23,03;0,03105088;18,20031095;0,00624999;27,1227681;0,07363726;105,7
2017-05-04 14:00:00;1635,5;99,99999956;7,5554342;91,35017019;23,50461644;0,03091426;18,21686619;0,0069882;27,3;0,0799;106,30972667
2017-05-04 16:00:00;1650,45000022;100,73587253;7,60002095;93,73999986;23,8;0,03169264;18,4999993;0,00680001;27,16367061;0,079109;106,5
2017-05-04 18:00:00;1666,66666666;100,23877494;7,47000006;92,42;26,2552005;0,03139108;18,42000001;0,00715693;27,74999998;0,08472001;105,66254699
2017-05-04 20:00:00;1612,99999999;97,9;7,30000005;94,2;24,5;0,0301;18,1;0,0068;26,770008;0,078247;102,0
2017-05-04 22:00:00;1585,0;97,40883475;7,28000051;93,00808792;24,42000148;0,03006249;17,97481571;0,00672957;26,28220599;0,0768233;102,20099997
2017-05-05 00:00:00;1603,89857162;97,5412923;7,69858855;99,1999995;24,81776484;0,03027414;18,0344276;0,00698996;27,2631122;0,083;103,65943496
2017-05-05 02:00:00;1630,17628203;98,8296248;7,78100001;98,00719785;26,09;0,030975;18,49999993;0,00762199;27,2;0,0848699;105,25
2017-05-05 04:00:00;1630,16714438;100,35278949;7,58618733;99,70007003;26,60119407;0,03155843;18,33;0,00791362;27,488999;0,092369;105,5
2017-05-05 06:00:00;1651,7379802;100,14999999;7,75;100,0;27,07475698;0,03300012;18,65257156;0,00887702;28,20539922;0,09100001;108,32138961
2017-05-05 08:00:00;1641,0;99,28;7,68;99,24979;27,07303874;0,0347109;18,55800088;0,010409;28,98586308;0,09251575;111,77999991
2017-05-05 10:00:00;1645,99999999;107,70449948;7,81989919;100,3;28,53908699;0,0379;19,32;0,01296111;29,09141896;0,09825002;113,00907847
2017-05-05 12:00:00;1627,57300813;102,421;7,53999931;98,42701;27,53494121;0,03547754;18,58;0,0125;29,20654815;0,10883018;113,7999995
2017-05-05 14:00:00;1630,69006569;104,58416732;7,711;98,09999996;27,93722197;0,03770696;18,46999875;0,0119453;31,1868447;0,1028;111,5
2017-05-05 16:00:00;1589,9557245;104,50000001;7,62199998;98,39510834;27,14;0,03637882;17,937986;0,0113912;30,29999989;0,106027;111,27126744
2017-05-05 18:00:00;1581,00000024;101,0;7,23420794;91,95;26,18001001;0,03272387;17,4252988;0,0103178;28,35;0,09623;103,40062681
2017-05-05 20:00:00;1554,72386;98,25;7,0042488;89,65;24,81910751;0,0338964;17,24999867;0,01089921;27,7;0,095849;102,28639528
2017-05-05 22:00:00;1561,43478466;100,2920285;7,10000011;92,4;26,34162135;0,0329998;17,50875783;0,01129998;28,91999999;0,09149988;105,0
2017-05-06 00:00:00;1543,40000001;98,62786422;7,14496913;91,87860997;26,186;0,032745;17,30306324;0,01081738;28,4908873;0,0935587;102,30000002
2017-05-06 02:00:00;1568,0;99,18587812;7,24000001;94,51504976;26,70067567;0,03396045;17,38509667;0,01210088;29,06071509;0,100058;105,4352929
2017-05-06 04:00:00;1577,0;100,76377313;7,15781569;94,0;27,46;0,03635272;17,5359425;0,01332478;30,0454105;0,102897;109,3
2017-05-06 06:00:00;1570,77438121;101,0;7,21009001;93,4795097;26,86872182;0,03473676;17,21;0,01261462;29,82;0,101164;105,2692543
2017-05-06 08:00:00;1569,23973851;99,99999893;7,18922777;92,32203002;26,48778352;0,03494555;17,439999;0,0125444;29,4;0,09860002;105,25
2017-05-06 10:00:00;1569,07682541;100,9007;7,10030898;92,48288052;26,7439533;0,03502042;17,411;0,01274999;29,77606849;0,10137974;104,7
2017-05-06 12:00:00;1590,18941217;101,90317243;7,11694658;93,59909001;26,65221513;0,03499996;17,59707543;0,01619988;29,75333024;0,09981759;105,57999999
2017-05-06 14:00:00;1579,62852777;101,47450826;7,05;93,64;26,47999511;0,03457105;17,6454486;0,01625015;29,36;0,1;104,11100005
2017-05-06 16:00:00;1554,5;99,44305847;6,90000001;92,74233661;26,3021085;0,03426915;17,50610485;0,01541801;28,42595349;0,096617;101,57253652
2017-05-06 18:00:00;1581,72623948;102,28707227;7,1;93,74149999;27,01000002;0,03808344;17,59384087;0,01644976;28,95;0,10244875;104,87999996
2017-05-06 20:00:00;1583,37421965;99,1050462;7,04;93,95;27,31804557;0,03849997;17,7;0,01970276;28,99367067;0,09999999;105,0
2017-05-06 22:00:00;1603,00000003;100,29360446;6,97499801;95,89992996;28,8168324;0,0377409;17,91020438;0,0213;28,97471838;0,1009;109,59483689
2017-05-07 00:00:00;1598,2058167;101,05774155;7,12889979;96,6;28,74659995;0,03786562;17,79;0,022501;29,18600049;0,103412;109,20000024
2017-05-07 02:00:00;1599,635;101,56160836;7,13794062;95,27687024;30,18968215;0,03725803;17,91126884;0,02186465;29,69999654;0,10282219;107,7
2017-05-07 04:00:00;1607,0;100,65465094;7,2085085;95,69885999;30,5;0,04558033;17,90571499;0,0218699;29,49999978;0,10164;110,0
2017-05-07 06:00:00;1603,0;100,02673865;7,1525;95,10203001;30,5;0,04693483;17,90571499;0,02261657;29,75285794;0,10455999;110,14313285
2017-05-07 08:00:00;1581,76747703;99,33439465;7,07;94,70000022;31,17132657;0,045759;17,92903669;0,0212;29,83371687;0,10874;106,31195845
2017-05-07 10:00:00;1603,50000001;101,80262182;7,19610001;95,61026004;31,26196489;0,0469787;18,03177034;0,02135;30,65747732;0,1271;106,2
2017-05-07 12:00:00;1598,95941897;101,99348475;7,10528092;96,4410001;30,46999998;0,04696662;18,34085887;0,026862;29,96;0,12892987;106,88799941
2017-05-07 14:00:00;1585,99999997;103,00000001;7,18000001;97,88428925;30,55;0,046;18,40999784;0,02922223;30,10000072;0,13192268;104,00000008
2017-05-07 16:00:00;1571,41382256;102,16615719;7,36999998;95,82910003;30,00000003;0,04547081;18,22411729;0,03029971;30,46620469;0,130479;104,70507178
2017-05-07 18:00:00;1587,52281781;106,00000043;7,23379553;96,64999998;30,52813907;0,04519419;18,49799566;0,03444997;30,06087653;0,13300006;106,67002
2017-05-07 20:00:00;1591,0;107,73845192;7,21191523;95,9;30,2;0,04649398;17,93000004;0,04332143;34,25465312;0,15161947;108,20000001
2017-05-07 22:00:00;1603,99140393;111,8065548;7,19518038;94,68255019;31,83314522;0,04500016;18,24485828;0,05470001;33,80649037;0,15299999;106,0
2017-05-08 00:00:00;1621,99999994;109,0;7,09000005;94,69993;30,9;0,044;17,61999997;0,04549;33,72319011;0,14467451;105,12
2017-05-08 02:00:00;1644,99999988;103,50000003;7,04288841;94,15;29,59098054;0,04557;17,00003032;0,0393249;31,07;0,14565366;105,98251156
2017-05-08 04:00:00;1646,446;103,35180014;6,89000001;92,89824998;29,9452443;0,04500001;16,93654681;0,05364684;31,24320213;0,17200002;104,0
2017-05-08 06:00:00;1678,0646566;102,99999978;6,58000001;89,39971962;29,00872833;0,04658636;16,65000001;0,03999999;30,5931373;0,18100001;104,20000309
2017-05-08 08:00:00;1666,63092483;104,32434637;6,83019948;92,25000002;29,76593209;0,045;17,2;0,05019997;31,29999754;0,187111;106,61460171
2017-05-08 10:00:00;1673,68031734;101,15499763;6,74083946;92,37649996;29,89999;0,04586874;17,0889646;0,0477;30,6;0,19870647;107,0
2017-05-08 12:00:00;1664,98;103,39367759;6,79545969;91,83931002;30,42033132;0,04554997;17,20460309;0,04589;31,02564662;0,21446272;105,89101923
2017-05-08 14:00:00;1652,37325797;99,99999946;6,6002;89,25193849;29,33750001;0,04495444;16,90784636;0,05300001;29,7689981;0,21999999;108,38802305
2017-05-08 16:00:00;1655,01385454;99,59714059;6,65999981;92,3451416;29,8977985;0,04573594;17,16;0,04956928;30,48888885;0,22620001;108,38802302
2017-05-08 18:00:00;1665,31549183;103,6180001;6,829;91,20506;30,27;0,05327291;17,4;0,05100001;30,77937489;0,21997;112,5
2017-05-08 20:00:00;1677,26938682;101,33574605;6,73;91,644;30,16914999;0,05110193;17,49999983;0,04653181;31,1999988;0,19294053;109,37045572
2017-05-08 22:00:00;1691,42612009;99,97288211;6,5;91,55;29,3089462;0,04648566;17,06249949;0,03902525;30,20000019;0,19482;107,36309115
2017-05-09 00:00:00;1705,6743542;99,77191577;6,50688634;89,00000001;28,72319268;0,0502425;17,25562198;0,03952496;30,52998847;0,1964;105,99999946
2017-05-09 02:00:00;1716,31628964;99,53903857;6,37501905;90,66798998;29,44792999;0,05217335;17,11612551;0,03755;31,1500048;0,18550002;105,84999978
2017-05-09 04:00:00;1749,99;98,00000006;6,21430509;88,1;27,90410537;0,05;16,90003001;0,033;30,9932062;0,16399999;104,14902854
2017-05-09 06:00:00;1729,71000218;94,56194748;6,0;88,83187978;27,49999989;0,04649997;16,5;0,0330053;29,63230987;0,1698;99,15999994
2017-05-09 08:00:00;1775,00000039;82,56621928;5,5500001;79,99999999;24,501;0,04280927;15,86862943;0,02249999;26,52;0,13390954;96,1
2017-05-09 10:00:00;1768,4741483;83,29815441;5,389;76,00752399;24,16199999;0,04;15,24305689;0,02551;27,40100087;0,15819383;92,5
2017-05-09 12:00:00;1795,0;88,39999722;5,60000006;82,49999997;26,75851217;0,04215023;15,54271868;0,029699;28,130215;0,172702;95,00000015
2017-05-09 14:00:00;1774,52730623;92,15619733;6,20610006;87,43554375;29,50515214;0,046011;15,67065171;0,03499998;29,4899999;0,18078756;98,00000002
2017-05-09 16:00:00;1765,93;93,15091768;6,05000006;85,5;29,768;0,04637729;15,67065171;0,03337905;29,25599362;0,17361802;96,00000007
2017-05-09 18:00:00;1790,0;92,001;6,10000019;85,71501405;28,54000001;0,0437917;15,67065171;0,02865786;28,62345524;0,16693585;96,673853
